Subject,Activty,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std()
8.0,LAYING,0.2612542829074074,-0.02122817338814815,-0.10224536561111111,-0.9430412153703704,-0.93489116,-0.9324914544074074,-0.40593003611111106,0.5899224348148148,0.7198315392592592,-0.9188731923333334,-0.9579900364814814,-0.9418362633703703,0.08783269025925927,0.023329915913703703,-0.016921879134444446,-0.9732530422222223,-0.976520952037037,-0.9660875746296297,0.005353612068518519,-0.08913741385925926,0.13818830737037036,-0.9652040175925926,-0.9520393857407408,-0.9675897546296297,-0.1064450083148148,-0.03897351987222222,-0.06941231509259259,-0.9699240774074075,-0.9741864518518518,-0.9876012037037036,-0.9353086338888889,-0.9132503299999999,-0.9353086338888889,-0.9132503299999999,-0.9731474896296296,-0.9629545172222223,-0.9242533485185185,-0.9324707644444444,-0.9784381912962963,-0.9690291116666666,-0.9535385638888889,-0.9518166637037037,-0.944269514074074,-0.9401252983333334,-0.9312367569629629,-0.9311464975185184,-0.9731105961111112,-0.9758774374074074,-0.9621111366666667,-0.9759599114814814,-0.9791708816666668,-0.968699222962963,-0.9579038861111111,-0.9574111601851852,-0.9674612390740741,-0.9678463607407407,-0.950316470925926,-0.9706719664814815,-0.9322796455185185,-0.9172579794259259,-0.9617928524074074,-0.9637910942592592,-0.9445289505555556,-0.93678697,-0.9684039459259259,-0.9717932798148148
8.0,SITTING,0.2674914729347826,-0.006725506213043479,-0.10446104913043477,-0.9790261523913043,-0.9273319970217391,-0.9395530302173912,0.8324538780434783,0.2400951170652174,0.26389518552173913,-0.966757967173913,-0.9374623013695652,-0.9354753315217392,0.07867137610869565,-0.006575163067130435,-0.010680892006956521,-0.9851887536956522,-0.9807846060869565,-0.9852858071739131,-0.0547396987173913,-0.09550892365217391,0.07160488097826087,-0.9845240528260869,-0.9715006967391304,-0.9596235484782609,-0.09231502504347826,-0.040267377065217394,-0.04457322402173913,-0.9932646473913044,-0.9888762767391305,-0.9852414054347827,-0.952139704347826,-0.9299436156304348,-0.952139704347826,-0.9299436156304348,-0.986061512173913,-0.9806673773913043,-0.9326822432608696,-0.9530016321739131,-0.9918074280434782,-0.9867566708695652,-0.9811429097826087,-0.9442197182608696,-0.9594362758695653,-0.9782567306521739,-0.9238299693478261,-0.933889846521739,-0.984977270652174,-0.9802211045652175,-0.9829953110869565,-0.986913610652174,-0.9830387834782609,-0.986185349347826,-0.9822003097826086,-0.97658989,-0.9617986769565217,-0.9853393015217391,-0.9689244332608695,-0.9626322539130435,-0.9479817834782608,-0.93172124,-0.9809322923913043,-0.9793202117391304,-0.965806789347826,-0.9532511565217392,-0.9877306041304348,-0.9861472626086957
8.0,STANDING,0.27962098611111114,-0.014811306714814813,-0.10611499683703703,-0.9888154181481481,-0.9384794290740741,-0.9260652551851852,0.9576699211111112,-0.09046034882148149,-0.09793920248148148,-0.9876902172222223,-0.958904114074074,-0.9182939137037037,0.07537390451851851,0.00814951727462963,0.003221532676481481,-0.9891988798148148,-0.9764421407407406,-0.9826108992592593,-0.021967197820370373,-0.028011763381481484,0.063688907,-0.9729903798148148,-0.9694210455555555,-0.9741183224074074,-0.097757576,-0.048519068425925925,-0.047848322566666664,-0.9815730857407408,-0.9855087651851852,-0.9892709007407409,-0.9537628840740742,-0.9371871852222222,-0.9537628840740742,-0.9371871852222222,-0.9849207977777779,-0.9799322390740741,-0.9528484968518519,-0.9532247896296296,-0.9875805877777778,-0.9824603322222223,-0.9882198622222221,-0.9500491000000001,-0.9503629355555555,-0.9891837496296296,-0.9362317227777778,-0.9197449638888889,-0.9890292385185185,-0.9761776750000001,-0.9794771933333334,-0.9904140868518518,-0.9785817299999999,-0.9844657444444445,-0.9696774359259259,-0.9725954870370371,-0.9755122766666666,-0.9742009975925926,-0.968055495925926,-0.9759764561111112,-0.9537460707407407,-0.9386281863222222,-0.9797458720370371,-0.9791354409259259,-0.964564224074074,-0.9541198262962963,-0.9837092333333333,-0.9818323362962963
8.0,WALKING,0.27468631,-0.01866288653104167,-0.10725209083333333,-0.17360573600208332,0.3807820527083334,-0.1420885318125,0.9135863479166666,-0.21710219458333332,-0.18626783696202084,-0.9747520502083334,-0.956781505625,-0.9566401047916666,0.07033934908333334,-0.006039475145833331,-0.0006737988768749989,-0.2586886278125,0.23398754445833334,-0.38320059647916666,0.023508822825416664,-0.09579179053499999,0.05096579153958333,-0.19920971843750002,-0.2119972775,-0.07544478423958333,-0.13588643136041667,-0.03148809055416666,-0.05226839653333334,-0.24608275043749997,-0.42805570020833333,-0.3884469716666667,0.05167862781041666,-0.18040728260000002,0.05167862781041666,-0.18040728260000002,-0.06683224304333334,-0.18457105397916665,-0.00310243820125,-0.23874670395833333,-0.3391292695833333,-0.5029572554166667,-0.24738901187499998,0.31698239333333333,-0.23863459479166668,-0.14838685885833333,0.32484493125,-0.15843734197083334,-0.3111987110416667,0.07968328724166666,-0.36156326208333334,-0.27144818529166664,0.31588353647916667,-0.40448250943749997,-0.10206305380833332,-0.2597296923333333,-0.13290219947916668,-0.2342520058958333,-0.1908057215,-0.14297423481250002,-0.09521728274375,-0.36081897854166667,-0.12383440976666667,-0.276436130125,-0.3012418486458333,-0.3274595778958333,-0.47302623083333334,-0.5812401908333333
8.0,WALKING_DOWNSTAIRS,0.2834840892105263,-0.02110586749736842,-0.10759813539473685,0.02413934737368421,0.34382627310526315,0.1337170395,0.9140234984210526,-0.18761024342105265,-0.14181793496368422,-0.9457665615789473,-0.9415809344736843,-0.8971900126315789,0.11893808834210527,-0.03801938462105263,-0.03943561576315789,0.25014372452105266,0.2881407187894737,-0.013513626899999999,-0.12118962597368421,-0.05007601733421053,0.11414385515236843,-0.25843088553157895,0.02431312077368421,-0.12956524271052633,-0.03492834897105263,-0.05349696927947369,-0.08679032970789474,-0.26788789732894736,-0.07045265108421053,-0.18960444350000003,0.17659931181842103,0.1313378672368421,0.17659931181842103,0.1313378672368421,0.26262849026842106,0.2534082561,0.09934297440789475,-0.04662918720789474,-0.12618914289473684,-0.15748486684210528,0.1365901998605263,0.3884127797631579,0.15958975653421054,-0.026046326007894735,0.23218407805263155,0.021491484010526318,0.21484140281578945,0.22063968786842106,0.05860968904473684,0.17265898206578947,0.2739437917736842,-0.08466741868421053,-0.1307404452368421,0.1160908790263158,0.027749806517631575,-0.30273510263157893,-0.0461356322868421,-0.26825340621052635,0.3016267573157895,-0.15614109357894737,0.3315284599210527,0.1347347312368421,-0.000362729673684211,-0.2555903142105263,-0.12517958674473684,-0.26298446999999997
8.0,WALKING_UPSTAIRS,0.25743036765853655,-0.030595887146341465,-0.11591477921951218,-0.17421715926829268,0.3291928775609756,0.11337113269268292,0.8618116936585367,-0.29227504170731705,-0.19070924038780487,-0.9269022748780488,-0.9312955734146341,-0.876639193414634,0.06921299606146342,0.01774522170731707,-0.05411895924390244,-0.1893820028292683,-0.022234368297560973,-0.452767679097561,0.18835177302439024,-0.1996730836804878,-0.06846002014146342,-0.3733979467317073,-0.07226455077560975,0.3077439493878049,-0.14405148329512196,-0.03530357592682926,-0.07973273334146341,-0.4085331970731707,-0.4279802931707317,-0.43638209682926826,0.11180000992682927,-0.22780382909756097,0.11180000992682927,-0.22780382909756097,-0.14789103200243903,-0.23155864219512193,0.1554446917317073,-0.11583331992682926,-0.4048116756097561,-0.49660945243902443,-0.1673634005097561,0.2468369213414634,-0.0793022701609756,-0.1783451396829268,0.28563816268292685,0.12581188894390244,-0.20341457111707315,-0.03529368784390244,-0.39215305073170736,-0.24949145136585368,-0.07975202600487805,-0.5132871502439024,-0.2483090326585366,-0.11955243592439024,0.13339359329268294,-0.4153172834634147,-0.052949263453658545,0.23708632233170734,-0.13068516246585365,-0.4098926285365853,-0.13581250526585367,-0.3814798812439024,-0.23507714504878047,-0.1894040668902439,-0.4664092887804878,-0.5773587531707317
9.0,LAYING,0.2591955368,-0.020526821661999997,-0.10754972144,-0.9423330900000001,-0.9162927764,-0.9407072854,-0.5802528348,-0.11915419619999999,0.9578730416000001,-0.9218210626,-0.9699944882,-0.9712046902,0.08807344764,0.011561732718,-0.007053677858399999,-0.9647404702,-0.9639966798,-0.958562455,-0.013632036148,-0.15890291983,0.10127501068200001,-0.9422465098,-0.9266185314000001,-0.9615953704,-0.10384667982,-0.027552256948,-0.0569490475,-0.945329035,-0.9621702422,-0.9770761602,-0.9308684375999999,-0.91512680016,-0.9308684375999999,-0.91512680016,-0.9633745492,-0.9550268051999999,-0.9071250998000001,-0.8985578738,-0.964524819,-0.9528015598,-0.9468654940000001,-0.9343665984,-0.9459190006,-0.9409810272,-0.9128367507999999,-0.9419711636,-0.964304065,-0.9640828062,-0.955909215,-0.9686013042,-0.966634136,-0.9597147176,-0.930297921,-0.9345796594,-0.9598150092000001,-0.9463891504,-0.9231319365999999,-0.965686312,-0.9266042952,-0.9219297383939999,-0.9543205856,-0.9550947122,-0.9186053355999999,-0.9034005814,-0.9558062545999999,-0.9522904701999999
9.0,SITTING,0.24832674354,-0.02701677698,-0.07537846885999999,-0.9572277914,-0.8751414049999999,-0.8320018726799999,0.9163245106,-0.0414258228938,0.085263099144,-0.9552804062,-0.9464519699999999,-0.8858541124200001,0.077005006374,0.009817397262,-0.008674672651000002,-0.9645358564,-0.9567775448,-0.9618894376,-0.042328876778,-0.04142711812,0.08079192859079999,-0.9590200492,-0.9191882264,-0.9301768337999999,-0.0930708106,-0.046663441472,-0.052841489994,-0.9645323452,-0.9719274471999999,-0.9687388914,-0.8933617175999999,-0.8637564342,-0.8933617175999999,-0.8637564342,-0.9643837569999999,-0.9517802432000001,-0.9032355368,-0.9066063206,-0.9733641366000001,-0.9663610734,-0.9594135939999999,-0.9116832189999999,-0.8922013438,-0.956903459,-0.8676136074599999,-0.818001834824,-0.9655962396,-0.9580073906,-0.9575269752,-0.9666604035999999,-0.9585229866,-0.9649413418,-0.950315237,-0.9396930078,-0.9403123130000001,-0.9618360162,-0.910583361,-0.9341874783999999,-0.8977181972,-0.8691725114000001,-0.9530504408,-0.9493949814,-0.9344377378000001,-0.9064712292,-0.9683155877999999,-0.9659970147999999
9.0,STANDING,0.2823100573333333,-0.02004549540222222,-0.09527474813333334,-0.9757412524444444,-0.9386357593333332,-0.9192958057777777,0.9613235022222223,-0.010383816474,0.009147692355555554,-0.9891031604444446,-0.9725738675555555,-0.9322452951111111,0.07600320535555556,0.013069979606666665,-0.0047007855020000005,-0.969973398888889,-0.963849332888889,-0.9705842646666667,-0.029183136346,-0.060810158296000005,0.09924093322222222,-0.921990612,-0.9460466404444444,-0.9398897373333333,-0.095897704,-0.04191995743333333,-0.057574313148888896,-0.9491056915555556,-0.9750365304444445,-0.9697264835555556,-0.9451674824444445,-0.9361050104444445,-0.9451674824444445,-0.9361050104444445,-0.9695245788888889,-0.9637641777777778,-0.9210302231111112,-0.9082914031111111,-0.9698240442222222,-0.9652870508888889,-0.9716626920000001,-0.9448494317777778,-0.9416868742222222,-0.9775792484444443,-0.9387900168888889,-0.9138968322222223,-0.9713137686666666,-0.9626242988888889,-0.9671292004444445,-0.9712788233333334,-0.9682345795555556,-0.9725887486666666,-0.9169744375555555,-0.9545143015555556,-0.941510336,-0.9247385764444445,-0.9419505768888888,-0.9449428117777777,-0.9463301717777779,-0.9402655464444444,-0.963242884,-0.9635931595555556,-0.9297690677777778,-0.9109096595555556,-0.967491628,-0.9647707991111111
9.0,WALKING,0.2785028421153846,-0.018089197128442307,-0.11082051230769231,-0.2383535626923077,-0.20169696082692307,-0.05796364690307692,0.9518670796153846,-0.031434173873076926,-0.11585612108038462,-0.9809719736538463,-0.9712424230769231,-0.955523995576923,0.07043572704807692,0.021225591001730767,0.004147627401923076,-0.20673378796153846,-0.27692993384615383,-0.4097645261538462,-0.08083605986538461,-0.06255987106153846,0.11162977989615384,-0.47616350673076924,-0.46705416788461535,-0.26568352134615386,-0.08092040944615385,-0.035628342703846155,-0.06334066205923077,-0.5269853090384615,-0.549200228076923,-0.4578814940384615,-0.09808404961434616,-0.37942876999999997,-0.09808404961434616,-0.37942876999999997,-0.20373361551923075,-0.31711348711538456,-0.2945422668269231,-0.48972581153846156,-0.5102539957692308,-0.5998664726923078,-0.29471116365384614,-0.25767761615384616,-0.25080625978846155,-0.21801997742307694,-0.22397255859615386,-0.03379652565730769,-0.3142654013461538,-0.36770659499999997,-0.3995412451923077,-0.1702283401344231,-0.22838047348076923,-0.4191043628846154,-0.3836761209615384,-0.43690586057692304,-0.24022251213461537,-0.5074045126923077,-0.49099033634615386,-0.34236722326923075,-0.31880102271153843,-0.5138919532692308,-0.3168707155769231,-0.32233753673076926,-0.5137974803846154,-0.5627145286538462,-0.6025816182692307,-0.6243519236538462
9.0,WALKING_DOWNSTAIRS,0.29597112999999997,-0.020259074710170733,-0.09269645747804878,0.20907796446341465,-0.2050934332,-0.015738929878048778,0.9392258387804878,-0.03590236295463414,-0.07964123384365854,-0.9522404695121952,-0.9361451412195121,-0.8764834936585365,0.12735492463414635,-0.023962004317073175,0.008490064853658537,0.014888816153658536,-0.3103731203658537,-0.3651771752682927,-0.10443281454878048,-0.07206610390731708,0.12478460363414634,-0.3921244030243902,-0.3421072502926829,-0.2803461653185366,-0.09420676006829268,-0.05520946647317074,-0.07535024426585366,-0.508528113902439,-0.45008526780487806,-0.4196720268292683,0.14137675983658538,0.2621753931058537,0.14137675983658538,0.2621753931058537,-0.16583159218536586,0.03662364900487805,-0.16964324796585367,-0.3212084512195122,-0.47105921390243904,-0.4549248341463415,0.10830015903170732,-0.18118358312195124,-0.10775608072268292,0.24334679030487805,-0.26979645234146343,-0.04436876619512195,-0.06279743629512195,-0.3152912011219512,-0.29831872982926827,0.0029221893073170715,-0.3559186273170732,-0.4321365826829268,-0.32177359385365856,-0.31331191436585365,-0.25202864298048777,-0.41903510063414634,-0.365984626097561,-0.3569537144390244,0.2254648878292683,0.08345624563414634,0.007774810929268293,0.06310138270731708,-0.34745169292682926,-0.4224828029268292,-0.4619811590243903,-0.4847136748780488
9.0,WALKING_UPSTAIRS,0.2607708902,-0.01957765299762,-0.12582812208,-0.3570952682,-0.29833844434,-0.255185962072,0.9033924994,-0.04185296138,-0.2590169047,-0.9549341716,-0.9028109625999999,-0.8948643301999999,0.069507752304,0.006727155139999999,0.003302422103200002,-0.3341332774,-0.5771032692,-0.647956178,-0.16684252400000002,-0.0417500250588,0.142519020286,-0.34502171552,-0.40208739539999994,-0.1453671896376,-0.061402590548800005,-0.031162792316000002,-0.020375431896,-0.6563983892,-0.711249341,-0.6536774350000001,-0.2579094784,-0.395570717,-0.2579094784,-0.395570717,-0.4378514458,-0.442950942,-0.086838029226,-0.4272421916,-0.672156911,-0.7486120268,-0.339567697,-0.39744882926,-0.38639343513999996,-0.36499053420000005,-0.2959534837,-0.24571724313600002,-0.3996583118,-0.5988655016,-0.6151972508,-0.3276242426,-0.5824401536,-0.6792008061999999,-0.3106078237,-0.5025887398,-0.32862860996000004,-0.36394359396,-0.35240082817999996,-0.174074430136,-0.36988443860000003,-0.5050804338,-0.4152870182,-0.4852492186,-0.5314456402,-0.4588864495,-0.7336883367999999,-0.7885105908
10.0,LAYING,0.280230574137931,-0.024294484137931036,-0.11716864236206896,-0.9682836850000001,-0.9464543020689655,-0.9594714863793103,-0.4530697375862069,-0.13929768103448276,-0.031121624137931035,-0.9545319418965517,-0.9667011560344828,-0.9630456424310345,0.07381506448793103,0.015698997097068967,0.007166895862758621,-0.978007466724138,-0.9669307934482759,-0.9762566625862069,-0.019555937162068965,-0.07703256572655172,0.10472047834482758,-0.9617131998275862,-0.953660207586207,-0.971940597413793,-0.1003082544137931,-0.03887979204137931,-0.05907449127586207,-0.9659005781034483,-0.9666210403448275,-0.9839493027586207,-0.9567818196551724,-0.9403016544827586,-0.9567818196551724,-0.9403016544827586,-0.9762344351724138,-0.9675569806896551,-0.9375909987931034,-0.9274711655172413,-0.9708308489655172,-0.9596329315517241,-0.9691842086206897,-0.9543418491379311,-0.9643008451724138,-0.9679680386206897,-0.9462291482586206,-0.9598136678103448,-0.9790146687931034,-0.9680391737931034,-0.9725922129310345,-0.978904364137931,-0.9681206922413793,-0.978582339137931,-0.9537939120689656,-0.9546700344827587,-0.9697557772413793,-0.9645445663793104,-0.9534534965517241,-0.9752987970689656,-0.950848109137931,-0.9443049746551725,-0.9685611215517241,-0.9653775534482759,-0.9376926425862069,-0.9337013153448276,-0.9609768215517241,-0.9607728755172414
10.0,SITTING,0.27061205648148146,-0.015042681852037039,-0.10425323879629629,-0.9829018259259259,-0.917979529962963,-0.9678269816666666,0.7918871981481481,-0.04126077499999999,0.20253457287037036,-0.973128354074074,-0.9356900064814815,-0.9668985205555556,0.07753725051851852,0.008978754587037037,-0.0049956642766666665,-0.9889464140740741,-0.9807567898148148,-0.9882558037037037,-0.04324321768518519,-0.06799935988888889,0.07459588694444444,-0.9888730972222222,-0.9843733048148148,-0.960445962037037,-0.09315550264814815,-0.041121654092592594,-0.04894119150296296,-0.9923266572222222,-0.9925844948148148,-0.9902598131481481,-0.9607571996296296,-0.9396695914814814,-0.9607571996296296,-0.9396695914814814,-0.9880542375925926,-0.9852098562962963,-0.9442020437037038,-0.9630645775925926,-0.9937074875925925,-0.9916961964814816,-0.9849431442592592,-0.9404502,-0.9746446546296297,-0.9822424277777778,-0.9128380630185186,-0.9661210425925927,-0.9893650138888889,-0.9809628561111111,-0.9860567677777778,-0.9895509174074074,-0.9820455911111111,-0.98911086,-0.9864773633333334,-0.9861792155555555,-0.9653954696296296,-0.9897123607407408,-0.9835796466666666,-0.9624185598148147,-0.9552810107407408,-0.9415119527777778,-0.9859008011111112,-0.9832667414814814,-0.9744597325925926,-0.9624599561111111,-0.9921915292592592,-0.9914091009259259
10.0,STANDING,0.2766503006818182,-0.015541860340909092,-0.1079640839318182,-0.9784034818181818,-0.919561843409091,-0.9412714404545455,0.9540087854545455,-0.04315978304545454,0.03469802104318182,-0.991259485,-0.975410724090909,-0.9595796577272728,0.08097843902272726,0.011900763057500001,-0.0048584103147727275,-0.9643114904545453,-0.9413286634090909,-0.9764306,-0.028185432560454547,-0.08768204863636364,0.10325156068181819,-0.9298950579545454,-0.958861164090909,-0.9536810995454545,-0.10475383318181818,-0.03715930007272727,-0.05841625470454546,-0.9503675484090909,-0.976445016590909,-0.9690510306818182,-0.9519889079545454,-0.9372645379545456,-0.9519889079545454,-0.9372645379545456,-0.9651638184090909,-0.9520582145454545,-0.9297872597727274,-0.9204868102272727,-0.9716376615909091,-0.9644094104545455,-0.9700998143181819,-0.9233787452272728,-0.9552723838636363,-0.9829492461363636,-0.9218604765909091,-0.9380986831818181,-0.9635651661363636,-0.9421877604545454,-0.9722415122727273,-0.9686121359090909,-0.9448473936363636,-0.9794287290909091,-0.9240059129545455,-0.9603238009090909,-0.9509157309090909,-0.9322739427272727,-0.9583998579545454,-0.9589012572727273,-0.9401101675,-0.9450482429545454,-0.9516336904545455,-0.9521059645454546,-0.937786743409091,-0.9229615504545454,-0.9656140813636364,-0.9650558154545454
10.0,WALKING,0.2785740766037736,-0.017022351190566037,-0.10905751213207547,-0.17870973439622642,-0.02274316516981132,-0.39564507207547167,0.9630921498113207,-0.08382770139622642,0.054927624226415096,-0.9744351581132075,-0.9711147198113208,-0.9578627283018869,0.08579438092830187,0.004082487926415094,-0.01629531953962264,-0.05219910132075471,0.07508049521132075,-0.5116629058490566,0.010689497621509435,-0.08195407837609434,0.09866957311603773,-0.4142054752830189,-0.25085331867924526,-0.1745248686037736,-0.12270956346226415,-0.05192049810377358,-0.06112629288490566,-0.36606372320754715,-0.5096833279245283,-0.32907949264150943,-0.12740091206981133,-0.18560239606792453,-0.12740091206981133,-0.18560239606792453,-0.13262499229828303,0.03760833800943396,-0.15645873035849056,-0.40202513566037734,-0.44036363660377353,-0.5010279166037735,-0.11419000128301887,0.05339119098867925,-0.4121827224528302,-0.20636649722641512,-0.12977570631698113,-0.43530421566037736,-0.10794110746792453,0.030905201832641508,-0.4640205088679245,-0.07915182671075473,0.04848676722641509,-0.5585126501886792,-0.277913780754717,-0.3452090345283019,-0.10853002988113207,-0.4582929328301886,-0.20439282158490565,-0.2732928662264151,-0.09302374227924529,-0.3704719439622641,0.020518951698113207,0.05020876349867925,-0.4126169096226415,-0.4997597969811321,-0.5150653358490566,-0.5176757990566038
10.0,WALKING_DOWNSTAIRS,0.2904930498461539,-0.02016273835128205,-0.10858622752307692,0.2981577853846154,-0.004749000820512822,-0.17061368839102564,0.9389222843589744,-0.06315624487948718,0.03591819987692308,-0.9394933671794872,-0.9371556405128205,-0.9015987125641026,0.10469263212820512,0.01341896792307692,-0.005949084292307691,0.22087742415384617,-0.1092835749074359,-0.31329376684615384,-0.11053763674358975,-0.10498516298974359,0.0651913868,-0.31162179787179484,-0.31074944846153846,-0.04087350027179487,-0.06555529643589744,-0.05400008928205128,-0.06400380322820513,-0.4205623541025641,-0.4695011312820513,-0.22945458576923075,0.2528934132564103,0.16286631297435897,0.2528934132564103,0.16286631297435897,0.04887021533435897,0.11251009123076923,-0.026807800071794875,-0.28263906002564104,-0.40144180230769233,-0.49410329230769234,0.20734284923076926,0.002083044023076921,-0.15208520092820513,0.3305565053846154,-0.07268222965641026,-0.252790608974359,0.17328547764358976,-0.12274953184102565,-0.237159040674359,0.15992118584102563,-0.15861777634615384,-0.3897916048717949,-0.22062550546179488,-0.27268104392307696,0.03311619524358974,-0.34642499974358976,-0.3419872887179487,-0.15526568615897438,0.21674107305128204,-0.05212584192564103,0.1524996731025641,0.04669401378974359,-0.3133429615641026,-0.3904876925384615,-0.48490936307692306,-0.543922491025641
10.0,WALKING_UPSTAIRS,0.26494151869565213,-0.014885508589130434,-0.11742618759130435,-0.15915855889130434,-0.0013253764260869549,-0.0761733812673913,0.9320700154347826,-0.061109325,0.023017627358195653,-0.958971877826087,-0.9361307393478261,-0.8654100460869565,0.07095706448913043,0.02771711228913043,-0.05269713531956522,-0.18582542497826085,-0.17442708697826087,-0.607399474347826,0.0822424246,-0.09349332363695653,0.08836946558478262,-0.30432324851521736,0.041563524104347827,-0.3165289586521739,-0.16068767845869567,-0.0418126342576087,-0.04060085691304348,-0.42600228391304346,-0.6042569610869565,-0.48015249413043476,-0.02481813859478261,-0.209513116306,-0.02481813859478261,-0.209513116306,-0.26013895445652174,-0.2246903343652174,0.04662452102608696,-0.11059548253304348,-0.5226198526086957,-0.6173194984782608,-0.13768362345652174,-0.03507837509565217,-0.3016180947826087,-0.16925738138260868,-0.047569339422173916,-0.03719673150869565,-0.20032135786304348,-0.2043628950652174,-0.5538948521739131,-0.24578110239869566,-0.1985986012521739,-0.6617500810869565,-0.21489365575869565,-0.23449739852173912,-0.2583093531956522,-0.33699539549999996,0.17173371454347827,-0.4003995576086956,-0.16440708356521738,-0.36002548782608695,-0.15220169319565216,-0.3330676282608696,-0.26436779347826084,-0.16405290076086956,-0.599517957826087,-0.6705886041304349
11.0,LAYING,0.280592970877193,-0.017659805231578948,-0.10878657807017544,-0.98477733,-0.9721968738596491,-0.9713111768421052,-0.13483203140350877,0.9430179414035088,0.11262018996491227,-0.9795656024561403,-0.9907655796491227,-0.9841926063157894,0.07666453370175438,0.012219385362982456,0.0027769050207017546,-0.9852591085964912,-0.9727774552631578,-0.9821117842105263,-0.01917438401368421,-0.04155998982280702,0.15201901592982456,-0.9808368845614035,-0.9824426440350877,-0.9598974328070176,-0.10229750187719298,-0.041239142929824564,-0.06669574896491227,-0.9817248384210526,-0.9908457247368421,-0.9865490633333334,-0.9806211801754386,-0.9728918294736842,-0.9806211801754386,-0.9728918294736842,-0.9833306284210527,-0.9765048585964912,-0.9525237521052632,-0.9547131828070176,-0.9906412482456141,-0.9844764766666666,-0.9838013656140351,-0.9714039354385965,-0.9735768128070176,-0.9853222119298246,-0.9735892873684211,-0.9716680770175439,-0.984884874385965,-0.9738824966666666,-0.9795648442105263,-0.9871226782456141,-0.9734867163157894,-0.983302949122807,-0.9761874712280701,-0.9826402719298245,-0.9614344207017544,-0.9824245854385965,-0.982660631754386,-0.9631839029824562,-0.9739940045614035,-0.9760376956140351,-0.9769407745614036,-0.9751265314035088,-0.9670933564912281,-0.9548490535087719,-0.9859788371929824,-0.9835694682456141
11.0,SITTING,0.27659019735849055,-0.014919561675471697,-0.11284021833962264,-0.9827965620754717,-0.9214021181132075,-0.9683701818867924,0.8719637983018867,0.21371630573962264,0.1885316959811321,-0.9880693411320755,-0.9497925720754717,-0.9716616107547169,0.07617773247169812,-0.000213838552075472,0.008334007617169811,-0.9803351635849056,-0.9667666433962263,-0.9834416096226415,-0.03999849158490566,-0.07552844786792452,0.07617394190566038,-0.9881649115094339,-0.9822490401886793,-0.9528443124528302,-0.09484234813207547,-0.039281304926415093,-0.050539546239622646,-0.9905015183018867,-0.9885548201886792,-0.9810160447169811,-0.9619707637735849,-0.9445818264150944,-0.9619707637735849,-0.9445818264150944,-0.9793556350943395,-0.9745117267924529,-0.9518844720754718,-0.9599644883018867,-0.9895190311320755,-0.986256664716981,-0.9814814543396226,-0.9345031828301887,-0.9728551103773585,-0.9833898101886792,-0.9200471616981133,-0.9678843909433963,-0.9808317503773585,-0.9674546177358491,-0.9811248613207547,-0.9816079420754718,-0.9684214756603774,-0.9843496067924529,-0.9851068754716981,-0.9826366449056603,-0.9544538211320756,-0.9891895126415094,-0.9821379190566037,-0.9568027667924528,-0.9530660090566038,-0.9485219860377359,-0.975315331509434,-0.9722891341509434,-0.9697999511320754,-0.9607112418867925,-0.9872559726415094,-0.985607229245283
